timestamp,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
19-02-16 10:00,957,7.5,4.5,68.5,19.5,2,0,0,3
20-02-16 10:00,1075,11.5,11.5,65,30,2,0,1,3
21-02-16 10:00,822,13,13,82,31,4,0,1,3
22-02-16 10:00,410,8,5.5,87,13,7,0,0,3
23-02-16 10:00,827,7,4,71,17,2,0,0,3
24-02-16 10:00,895,5,3,81.5,8,1,0,0,3
25-02-16 10:00,838,3,-0.5,81,13,3,0,0,3
26-02-16 10:00,864,4.5,1.5,59,11,3,0,0,3
27-02-16 10:00,941,6,2.5,57,19.5,3,0,1,3
28-02-16 10:00,830,6,2,66,21,3,0,1,3
29-02-16 10:00,773,7,5,57,13,2,0,0,3
01-03-16 10:00,287,10,7,94,25,7,0,0,0
02-03-16 10:00,347,5,0,87,31.5,7,0,0,0
03-03-16 10:00,921,6.5,3.5,63.5,17,2,0,0,0
04-03-16 10:00,945,6.5,3,53,20,2,0,0,0
05-03-16 10:00,668,4,0,87,19,7,0,1,0
06-03-16 10:00,945,4,0,75,21,2,0,1,0
07-03-16 10:00,710,5,1,61,21,2,0,0,0
08-03-16 10:00,745,6,3,55,16,4,0,0,0
09-03-16 10:00,787,9,7.5,82,8.5,3,0,0,0
10-03-16 10:00,766,7,5.5,87,10,3,0,0,0
11-03-16 10:00,958,7,6,76,6.5,1,0,0,0
12-03-16 10:00,1223,8,6.5,79,9,3,0,1,0
13-03-16 10:00,1129,7.5,4,68.5,23,3,0,1,0
14-03-16 10:00,884,6.5,2.5,73.5,26,2,0,0,0
15-03-16 10:00,846,7,4,87,17,4,0,0,0
16-03-16 10:00,860,8,4.5,66.5,25,3,0,0,0
17-03-16 10:00,952,8.5,5.5,60,18.5,2,0,0,0
18-03-16 10:00,830,6,3,78.5,15,3,0,0,0
19-03-16 10:00,1007,7.5,4.5,73.5,19,3,0,1,0
20-03-16 10:00,970,7,4.5,73.5,16,4,0,1,0
21-03-16 10:00,928,11,11,58,13,3,0,0,0
22-03-16 10:00,1045,10.5,10.5,56,6.5,2,0,0,0
23-03-16 10:00,936,9.5,9,64,5,3,0,0,0
24-03-16 10:00,1009,10,7.5,71,19.5,2,0,0,0
25-03-16 10:00,1087,11,11,56,17,2,1,0,0
26-03-16 10:00,795,11,11,88,26,3,0,1,0
28-03-16 10:00,410,9,4.5,66,41,3,1,0,0
29-03-16 10:00,768,10,6,58,33,2,0,0,0
30-03-16 10:00,896,9.5,6.5,64,20,2,0,0,0
31-03-16 10:00,961,9,7,62,15,1,0,0,0
01-04-16 10:00,999,10.5,9.5,52,12,1,0,0,0
02-04-16 10:00,1446,13,13,47,18,1,0,1,0
03-04-16 10:00,1365,12,12,72,12,2,0,1,0
04-04-16 10:00,838,12,12,67,21,2,0,0,0
05-04-16 10:00,1024,12,12,67,17,2,0,0,0
06-04-16 10:00,715,10.5,9,80,29,3,0,0,0
07-04-16 10:00,754,9,6,66,26,7,0,0,0
08-04-16 10:00,905,10,8,76,11,3,0,0,0
09-04-16 10:00,1030,9,7,79,15,3,0,1,0
10-04-16 10:00,1354,10.5,9,50.5,23,1,0,1,0
11-04-16 10:00,823,13,13,67,25,1,0,0,0
12-04-16 10:00,982,12.5,12.5,61,16,1,0,0,0
13-04-16 10:00,1003,14,14,52,2,1,0,0,0
14-04-16 10:00,1056,14.5,14.5,55,5.5,1,0,0,0
15-04-16 10:00,912,12,12,79.5,8.5,2,0,0,0
16-04-16 10:00,1107,6,3,76,16,3,0,1,0
17-04-16 10:00,1394,7.5,5.5,57,12,3,0,1,0
18-04-16 10:00,957,11.5,11.5,50.5,20,3,0,0,0
19-04-16 10:00,1019,12,12,51,9.5,3,0,0,0
20-04-16 10:00,1086,11,11,60,26,2,0,0,0
21-04-16 10:00,1047,12.5,12.5,67,23,1,0,0,0
22-04-16 10:00,1083,10.5,9,71.5,25,3,0,0,0
23-04-16 10:00,1278,8,5,62,18,3,0,1,0
24-04-16 10:00,1201,7,4,59,18,3,0,1,0
25-04-16 10:00,885,10,7,67,23,2,0,0,0
26-04-16 10:00,1038,7,3,59,23,2,0,0,0
27-04-16 10:00,1022,7.5,4.5,57,19,2,0,0,0
28-04-16 10:00,1047,8,5,53,15,2,0,0,0
29-04-16 10:00,989,9.5,6,50.5,29,2,0,0,0
30-04-16 10:00,1395,10,8,50.5,13,2,0,1,0
01-05-16 10:00,1344,13,13,44,11,1,0,1,0
02-05-16 10:00,956,13.5,13.5,79.5,16,3,1,0,0
03-05-16 10:00,1089,12.5,12.5,45.5,15,2,0,0,0
04-05-16 10:00,1188,15.5,15.5,40.5,14,1,0,0,0
05-05-16 10:00,1351,17.5,17.5,38,16,1,0,0,0
06-05-16 10:00,1342,17,17,59,11,1,0,0,0
07-05-16 10:00,2219,19,19,64,11,1,0,1,0
08-05-16 10:00,2064,23,23,45.5,18,1,0,1,0
09-05-16 10:00,1181,20.5,20.5,51.5,22,1,0,0,0
10-05-16 10:00,379,16,16,94,17.5,7,0,0,0
11-05-16 10:00,766,15.5,15.5,97,9,7,0,0,0
12-05-16 10:00,1290,18,18,70.5,14,2,0,0,0
13-05-16 10:00,1274,15.5,15.5,70,18.5,2,0,0,0
14-05-16 10:00,1456,9.5,7,54,17,3,0,1,0
15-05-16 10:00,1712,14,14,48,14,2,0,1,0
16-05-16 10:00,1222,14.5,14.5,63,6,2,0,0,0
17-05-16 10:00,1214,15.5,15.5,53.5,16,1,0,0,0
18-05-16 10:00,785,13.5,13.5,77,16,3,0,0,0
19-05-16 10:00,1125,14,14,72,12,3,0,0,0
20-05-16 10:00,1207,17,17,54,25,2,0,0,0
21-05-16 10:00,1493,16,16,72,25,3,0,1,0
22-05-16 10:00,1701,16.5,16.5,57.5,10,1,0,1,0
23-05-16 10:00,1137,16,16,55,19.5,2,0,0,0
24-05-16 10:00,1210,15,15,49.5,19.5,2,0,0,0
25-05-16 10:00,1040,11,11,77,12,3,0,0,0
26-05-16 10:00,1288,15,15,57,7,2,0,0,0
27-05-16 10:00,1226,15.5,15.5,63,12,1,0,0,0
28-05-16 10:00,1387,13,13,82,9,2,0,1,0
29-05-16 10:00,1301,13,13,79.5,18,4,0,1,0
30-05-16 10:00,1056,13,13,82,17,4,1,0,0
31-05-16 10:00,186,11,11,94,22,7,0,0,0
01-06-16 10:00,879,13,13,88,20,4,0,0,1
02-06-16 10:00,912,12,12,79.5,19.5,3,0,0,1
03-06-16 10:00,1021,11,11,82,14,4,0,0,1
04-06-16 10:00,1423,14,14,91,9,3,0,1,1
05-06-16 10:00,1548,15,15,79.5,13,3,0,1,1
06-06-16 10:00,1208,16.5,16.5,63.5,15,1,0,0,1
07-06-16 10:00,1239,20.5,20.5,62,8,1,0,0,1
08-06-16 10:00,1166,21,21,64,6.5,2,0,0,1
09-06-16 10:00,1235,14.5,14.5,74.5,10,2,0,0,1
10-06-16 10:00,1337,17.5,17.5,45.5,8,1,0,0,1
11-06-16 10:00,1738,20,20,66.5,7,2,0,1,1
12-06-16 10:00,649,16,16,85.5,11,7,0,1,1
13-06-16 10:00,656,16.5,16.5,85.5,18,7,0,0,1
14-06-16 10:00,848,17.5,17.5,75,23,7,0,0,1
15-06-16 10:00,1260,18.5,18.5,54,17,2,0,0,1
16-06-16 10:00,1044,17.5,17.5,66,12,3,0,0,1
17-06-16 10:00,1224,16,16,77,13,3,0,0,1
18-06-16 10:00,1517,15,15,77,13,3,0,1,1
19-06-16 10:00,1735,18.5,18.5,62,18,2,0,1,1
20-06-16 10:00,184,16,16,94,17,7,0,0,1
21-06-16 10:00,1302,19.5,19.5,62,19,2,0,0,1
22-06-16 10:00,1134,19.5,19.5,80.5,11,3,0,0,1
23-06-16 10:00,1235,21,21,83,7.5,3,0,0,1
25-06-16 10:00,1592,17,17,64,13,2,0,1,1
26-06-16 10:00,1381,16,16,74.5,20.5,3,0,1,1
27-06-16 10:00,1129,18,18,75.5,14,3,0,0,1
28-06-16 10:00,1384,19,19,47.5,10,2,0,0,1
29-06-16 10:00,1139,17,17,64,26,3,0,0,1
30-06-16 10:00,1245,18.5,18.5,66,15,2,0,0,1
01-07-16 10:00,996,18,18,68,20.5,2,0,0,1
02-07-16 10:00,1643,17,17,54,27,2,0,1,1
03-07-16 10:00,1683,18,18,56,12,2,0,1,1
04-07-16 10:00,1272,20.5,20.5,51.5,14,2,0,0,1
05-07-16 10:00,1238,17.5,17.5,64,24,2,0,0,1
06-07-16 10:00,1381,18,18,49,8,2,0,0,1
07-07-16 10:00,1485,19,19,56.5,13,1,0,0,1
08-07-16 10:00,1202,19,19,73,29,3,0,0,1
09-07-16 10:00,1596,21.5,21.5,64.5,19.5,2,0,1,1
10-07-16 10:00,1230,18.5,18.5,85.5,18,7,0,1,1
11-07-16 10:00,1084,19,19,64,29,3,0,0,1
12-07-16 10:00,1279,18,18,62,19.5,2,0,0,1
13-07-16 10:00,1210,16.5,16.5,61,15,2,0,0,1
14-07-16 10:00,1328,17,17,59,14,2,0,0,1
15-07-16 10:00,1371,19,19,52,16,2,0,0,1
16-07-16 10:00,1657,21,21,73,22,2,0,1,1
17-07-16 10:00,1631,23.5,23.5,67,19,2,0,1,1
18-07-16 10:00,1310,23.5,23.5,55.5,7,1,0,0,1
19-07-16 10:00,1392,28,28.5,51.5,12,1,0,0,1
20-07-16 10:00,1343,24,24,65,23,2,0,0,1
21-07-16 10:00,1315,20.5,20.5,62,8.5,2,0,0,1
22-07-16 10:00,1261,21.5,21.5,67,10,2,0,0,1
23-07-16 10:00,1890,23.5,23.5,61,6.5,1,0,1,1
24-07-16 10:00,1816,22.5,22.5,61,19.5,2,0,1,1
25-07-16 10:00,1164,20.5,20.5,58.5,16,2,0,0,1
26-07-16 10:00,1386,20,20,58,9,2,0,0,1
27-07-16 10:00,1133,19.5,19.5,80.5,22,3,0,0,1
28-07-16 10:00,1353,20,20,53,10,2,0,0,1
29-07-16 10:00,1170,19.5,19.5,75.5,19.5,3,0,0,1
30-07-16 10:00,2209,18.5,18.5,73,9,2,0,1,1
31-07-16 10:00,2112,19.5,19.5,54.5,11,2,0,1,1
01-08-16 10:00,1247,17.5,17.5,59.5,14,1,0,0,1
02-08-16 10:00,1017,20,20,83,17,3,0,0,1
03-08-16 10:00,1194,21,21,58.5,24,2,0,0,1
04-08-16 10:00,1181,19.5,19.5,62,25,2,0,0,1
05-08-16 10:00,1333,19.5,19.5,60,12,2,0,0,1
06-08-16 10:00,1848,21,21,57,10,2,0,1,1
07-08-16 10:00,1594,22.5,22.5,71,21,3,0,1,1
08-08-16 10:00,1196,19,19,49,20.5,2,0,0,1
09-08-16 10:00,1225,17,17,50.5,15,2,0,0,1
10-08-16 10:00,1224,16.5,16.5,61,18.5,3,0,0,1
11-08-16 10:00,1194,17.5,17.5,68.5,19.5,3,0,0,1
12-08-16 10:00,1406,21.5,21.5,62.5,20.5,2,0,0,1
13-08-16 10:00,1813,20,20,64,24,3,0,1,1
14-08-16 10:00,1836,19,19,50.5,10,4,0,1,1
15-08-16 10:00,1350,19.5,19.5,58,18.5,2,0,0,1
16-08-16 10:00,1300,19.5,19.5,68.5,12,2,0,0,1
17-08-16 10:00,1373,21.5,21.5,56.5,18.5,2,0,0,1
18-08-16 10:00,1256,21.5,21.5,65,10,2,0,0,1
19-08-16 10:00,844,19,19,80.5,12,2,0,0,1
20-08-16 10:00,749,17.5,17.5,75,27,7,0,1,1
21-08-16 10:00,1438,19,19,64,30.5,3,0,1,1
22-08-16 10:00,1053,20.5,20.5,66.5,26,2,0,0,1
23-08-16 10:00,1301,25.5,25.5,40.5,8,1,0,0,1
24-08-16 10:00,1273,27,27,51,5,1,0,0,1
25-08-16 10:00,1173,24.5,24.5,63,6,1,0,0,1
26-08-16 10:00,1362,22.5,22.5,61,14,2,0,0,1
27-08-16 10:00,1485,23,23,65,22,1,0,1,1
28-08-16 10:00,1119,21,21,66.5,19.5,3,0,1,1
29-08-16 10:00,1440,19.5,19.5,66,14,2,1,0,1
30-08-16 10:00,1118,23,23,45.5,7.5,1,0,0,1
31-08-16 10:00,1208,20.5,20.5,56.5,16,1,0,0,1
01-09-16 10:00,1252,19.5,19.5,62,12,2,0,0,2
04-09-16 10:00,1416,18.5,18.5,70.5,28,3,0,1,2
05-09-16 10:00,874,17,17,88,10,3,0,0,2
06-09-16 10:00,1076,23,23,78,8,3,0,0,2
07-09-16 10:00,1226,21.5,21.5,80.5,11,3,0,0,2
08-09-16 10:00,1302,21.5,21.5,62.5,27,2,0,0,2
09-09-16 10:00,1296,20,20,73,19.5,3,0,0,2
10-09-16 10:00,1355,20.5,20.5,71,18.5,3,0,1,2
11-09-16 10:00,1874,16.5,16.5,59.5,2,1,0,1,2
12-09-16 10:00,1179,22,22,59,17,2,0,0,2
13-09-16 10:00,1311,25.5,25.5,57.5,17,1,0,0,2
14-09-16 10:00,1387,26.5,26.5,52.5,10,1,0,0,2
15-09-16 10:00,1465,24,24,63,14,1,0,0,2
16-09-16 10:00,565,17,17,88,16,7,0,0,2
17-09-16 10:00,1444,15,15,77,22,3,0,1,2
18-09-16 10:00,1507,17,17,77,8,4,0,1,2
19-09-16 10:00,1130,18,18,68,8,2,0,0,2
20-09-16 10:00,1156,16,16,85.5,9,7,0,0,2
21-09-16 10:00,1336,18.5,18.5,73,6.5,1,0,0,2
22-09-16 10:00,1339,18.5,18.5,62,14,2,0,0,2
23-09-16 10:00,1431,16.5,16.5,53.5,12,1,0,0,2
24-09-16 10:00,1737,20,20,60,19,1,0,1,2
25-09-16 10:00,1401,17,17,73,22,2,0,1,2
26-09-16 10:00,1134,16,16,68,10,2,0,0,2
27-09-16 10:00,1233,19,19,64,23,3,0,0,2
28-09-16 10:00,1269,18.5,18.5,62,21,1,0,0,2
29-09-16 10:00,746,16.5,16.5,77,31,7,0,0,2
30-09-16 10:00,1409,16.5,16.5,55.5,22,2,0,0,2
01-10-16 10:00,590,14,14,82,7.5,7,0,1,2
02-10-16 10:00,1377,13.5,13.5,72,17,3,0,1,2
03-10-16 10:00,1121,13.5,13.5,69.5,2,1,0,0,2
04-10-16 10:00,1239,16.5,16.5,72.5,29,2,0,0,2
05-10-16 10:00,1235,16,16,57,38,3,0,0,2
06-10-16 10:00,1206,14,14,55,29,2,0,0,2
07-10-16 10:00,1093,14,14,77,6.5,3,0,0,2
08-10-16 10:00,1467,14,14,85,10,2,0,1,2
09-10-16 10:00,1653,12.5,12.5,69.5,12,2,0,1,2
10-10-16 10:00,1114,10.5,10,74,10,2,0,0,2
11-10-16 10:00,1196,9.5,9.5,79,0,1,0,0,2
12-10-16 10:00,1119,14,14,69.5,21,2,0,0,2
13-10-16 10:00,1051,10.5,9.5,85,14,7,0,0,2
14-10-16 10:00,1217,12,12,77,8,2,0,0,2
15-10-16 10:00,1524,14,14,72,10,3,0,1,2
16-10-16 10:00,681,15.5,15.5,79.5,22.5,3,0,1,2
17-10-16 10:00,1059,15,15,72,13,1,0,0,2
18-10-16 10:00,1020,13,13,74.5,27,7,0,0,2
19-10-16 10:00,1079,12,12,72,22,2,0,0,2
20-10-16 10:00,1148,13,13,74.5,18.5,3,0,0,2
21-10-16 10:00,1163,10.5,9.5,85,15,7,0,0,2
22-10-16 10:00,1278,9.5,9,87.5,5,3,0,1,2
23-10-16 10:00,1359,10.5,9.5,74,15,3,0,1,2
24-10-16 10:00,968,11.5,11.5,77,15,2,0,0,2
25-10-16 10:00,1100,11,11,79.5,6,3,0,0,2
26-10-16 10:00,1226,14,14,79.5,14,3,0,0,2
27-10-16 10:00,1153,10.5,9.5,91,16,3,0,0,2
28-10-16 10:00,1312,15,15,72,18,1,0,0,2
29-10-16 10:00,1440,14.5,14.5,85,0,3,0,1,2
30-10-16 10:00,1564,10.5,10,97,7.5,4,0,1,2
31-10-16 10:00,1150,11.5,11.5,97,3,4,0,0,2
01-11-16 10:00,1092,10.5,9.5,94,12,3,0,0,2
02-11-16 10:00,1146,8.5,6,66.5,14,1,0,0,2
03-11-16 10:00,1063,8.5,7,68.5,10,1,0,0,2
04-11-16 10:00,1101,11,11,72,13,1,0,0,2
05-11-16 10:00,1215,8,5,82,19,3,0,1,2
06-11-16 10:00,1184,6.5,3,66,20.5,1,0,1,2
07-11-16 10:00,650,8,5,71,22,2,0,0,2
08-11-16 10:00,833,5.5,2.5,70.5,13,2,0,0,2
09-11-16 10:00,575,8,6,93,11,7,0,0,2
10-11-16 10:00,906,9,6,82,19.5,7,0,0,2
11-11-16 10:00,1107,8,7,73.5,6.5,1,0,0,2
12-11-16 10:00,407,9,7,87,13,7,0,1,2
13-11-16 10:00,1129,9,8,79,9,3,0,1,2
14-11-16 10:00,891,11,11,82,15,2,0,0,2
15-11-16 10:00,988,15,15,85,16,3,0,0,2
16-11-16 10:00,1096,13.5,13.5,69.5,26,2,0,0,2
17-11-16 10:00,1018,10,8,71,18,3,0,0,2
18-11-16 10:00,1089,7,4,66,19,2,0,0,2
19-11-16 10:00,1270,6.5,3.5,73.5,18,1,0,1,2
20-11-16 10:00,514,8,4,87,30,7,0,1,2
21-11-16 10:00,734,11.5,11.5,91,20,3,0,0,2
22-11-16 10:00,992,12,12,63,30,2,0,0,2
23-11-16 10:00,1005,8,7,84.5,6.5,1,0,0,2
24-11-16 10:00,1079,11,11,77,20.5,3,0,0,2
25-11-16 10:00,1107,9.5,7,60,18,1,0,0,2
26-11-16 10:00,1233,6.5,5,84,7.5,1,0,1,2
27-11-16 10:00,928,9,6.5,71,14,4,0,1,2
28-11-16 10:00,905,8,4.5,48,24,1,0,0,2
29-11-16 10:00,997,4.5,3.5,75.5,6.5,1,0,0,2
30-11-16 10:00,912,2.5,-0.5,78,10,1,0,0,2
01-12-16 10:00,997,4,1,75,14,3,0,0,3
02-12-16 10:00,995,7.5,6.5,84.5,6.5,3,0,0,3
03-12-16 10:00,1093,8,5,76,15,2,0,1,3
04-12-16 10:00,1003,6.5,3.5,73.5,19,1,0,1,3
05-12-16 10:00,883,4.5,2.5,87,7,1,0,0,3
06-12-16 10:00,967,6,6,96.5,2,2,0,0,3
07-12-16 10:00,1115,13,13,82,18,1,0,0,3
08-12-16 10:00,1180,13,13,82,21.5,3,0,0,3
09-12-16 10:00,1208,14,14,82,19,1,0,0,3
10-12-16 10:00,1115,13,13,94,12,4,0,1,3
11-12-16 10:00,1098,7.5,4.5,87,16,1,0,1,3
12-12-16 10:00,882,8.5,6.5,90,12,4,0,0,3
13-12-16 10:00,886,11,11,94,10,3,0,0,3
14-12-16 10:00,1015,9.5,7.5,91,13,1,0,0,3
15-12-16 10:00,1050,9.5,7.5,91,15,4,0,0,3
16-12-16 10:00,1017,9.5,8.5,91,9,4,0,0,3
17-12-16 10:00,1026,7,5.5,96.5,8,4,0,1,3
18-12-16 10:00,848,8,6,93,11,4,0,1,3
19-12-16 10:00,983,7,7,87,4,7,0,0,3
20-12-16 10:00,959,6,4,76,10,3,0,0,3
21-12-16 10:00,898,11,11,88,21,4,0,0,3
22-12-16 10:00,924,7,5,91,11,1,0,0,3
23-12-16 10:00,767,11,11,82,26,3,0,0,3
24-12-16 10:00,522,8.5,5.5,73.5,23,3,0,1,3
25-12-16 10:00,1785,13,13,82,30.5,4,0,1,3
26-12-16 10:00,905,9,5,58,30.5,1,1,0,3
27-12-16 10:00,713,4,1,81,12,1,1,0,3
28-12-16 10:00,734,1,-2,100,9,4,0,0,3
29-12-16 10:00,715,3.5,2.5,90,5.5,1,0,0,3
30-12-16 10:00,601,4,1.5,100,10,4,0,0,3
31-12-16 10:00,642,7,4,93,15,4,0,1,3
01-01-17 10:00,312,9.5,7.5,87.5,13,3,0,1,3
02-01-17 10:00,668,4,0,81,17,1,1,0,3
03-01-17 10:00,661,3,-2,81,20,1,0,0,3
03-01-16 11:00,348,9,6,87,26,7,0,1,3
04-01-16 11:00,640,10.5,9.5,77,17,2,0,0,3
05-01-16 11:00,645,10,9,82,9,2,0,0,3
06-01-16 11:00,568,7,5.5,93,8.5,3,0,0,3
07-01-16 11:00,228,10,6.5,88,28.5,10,0,0,3
08-01-16 11:00,571,9.5,6.5,69,18.5,2,0,0,3
09-01-16 11:00,1114,11,11,82,15,7,0,1,3
10-01-16 11:00,1071,8.5,5.5,71,20.5,1,0,1,3
11-01-16 11:00,558,7,4,84,17,3,0,0,3
12-01-16 11:00,730,7,3,68.5,28,3,0,0,3
13-01-16 11:00,726,6,3,66,16,1,0,0,3
14-01-16 11:00,617,5,-0.5,76,33.5,3,0,0,3
15-01-16 11:00,743,4.5,0,65.5,25,2,0,0,3
16-01-16 11:00,1215,4,1,70,12,1,0,1,3
17-01-16 11:00,879,3,0.5,81,8,4,0,1,3
18-01-16 11:00,610,4,1,75,13,2,0,0,3
19-01-16 11:00,736,3.5,3.5,63,0,1,0,0,3
20-01-16 11:00,728,2.5,2.5,72.5,4,2,0,0,3
21-01-16 11:00,710,6,4,66,11,3,0,0,3
22-01-16 11:00,473,8,5.5,87,14,7,0,0,3
23-01-16 11:00,1544,10.5,10,79.5,12,1,0,1,3
24-01-16 11:00,1058,14,14,82,17,4,0,1,3
25-01-16 11:00,845,13,13,67,18,2,0,0,3
26-01-16 11:00,696,11,11,67,34,3,0,0,3
27-01-16 11:00,641,13,13,82,35,3,0,0,3
28-01-16 11:00,837,9,6,58,21,1,0,0,3
29-01-16 11:00,780,12,12,72,36,3,0,0,3
30-01-16 11:00,1216,8,4,66,35,2,0,1,3
31-01-16 11:00,513,10,9,91,18.5,7,0,1,3
01-02-16 11:00,677,13,13,72,40,3,0,0,3
02-02-16 11:00,746,10,6.5,54,32.5,2,0,0,3
03-02-16 11:00,711,7,3,66,31,3,0,0,3
04-02-16 11:00,747,12.5,12.5,74.5,28,3,0,0,3
05-02-16 11:00,811,11,11,82,23,3,0,0,3
06-02-16 11:00,1104,12,12,72,40,3,0,1,3
07-02-16 11:00,1324,10,6,58,38,3,0,1,3
08-02-16 11:00,625,10,6,56,47,3,0,0,3
09-02-16 11:00,687,6,2,71,21,2,0,0,3
10-02-16 11:00,699,7.5,4.5,71,19,3,0,0,3
11-02-16 11:00,817,7.5,6,64,8,2,0,0,3
12-02-16 11:00,820,5,2,81,15,3,0,0,3
13-02-16 11:00,625,5,0,81,29.5,7,0,1,3
14-02-16 11:00,1271,6,2,71,23,2,0,1,3
15-02-16 11:00,662,4.5,-0.5,68,25,2,0,0,3
16-02-16 11:00,827,6.5,4,66,13,2,0,0,3
17-02-16 11:00,716,6.5,2.5,57,21,3,0,0,3
18-02-16 11:00,781,6.5,3.5,66,17,2,0,0,3
19-02-16 11:00,959,8,4.5,66,23,2,0,0,3
20-02-16 11:00,1240,12,12,58,29,2,0,1,3
21-02-16 11:00,1071,13,13,82,32,4,0,1,3
22-02-16 11:00,447,8,5,82,17,7,0,0,3
23-02-16 11:00,808,8,5,66,19,3,0,0,3
24-02-16 11:00,827,7,5.5,51.5,8,2,0,0,3
25-02-16 11:00,721,4,1,75,11,2,0,0,3
26-02-16 11:00,835,6,3,59,13,1,0,0,3
27-02-16 11:00,1194,6,2,59,24,3,0,1,3
28-02-16 11:00,1009,6.5,2.5,61.5,25,3,0,1,3
29-02-16 11:00,699,7.5,5.5,55,13,2,0,0,3
01-03-16 11:00,190,10,7,94,24,7,0,0,0
02-03-16 11:00,359,4.5,0.5,84,23,2,0,0,0
03-03-16 11:00,822,7.5,5,57,14,2,0,0,0
04-03-16 11:00,876,8,4,48,25,2,0,0,0
05-03-16 11:00,797,5,1,81,19,3,0,1,0
06-03-16 11:00,1195,6,2.5,68,20,2,0,1,0
07-03-16 11:00,658,6,2.5,57,19.5,3,0,0,0
08-03-16 11:00,655,7.5,4.5,53,18,2,0,0,0
09-03-16 11:00,634,9,8,82,7,7,0,0,0
10-03-16 11:00,732,8,6.5,79,8,3,0,0,0
11-03-16 11:00,943,7.5,5.5,73.5,12,2,0,0,0
12-03-16 11:00,1583,8.5,7.5,73.5,7,3,0,1,0
13-03-16 11:00,1760,8.5,5.5,64,22,2,0,1,0
14-03-16 11:00,816,7.5,3.5,64,26,2,0,0,0
15-03-16 11:00,728,8,5.5,82,14,4,0,0,0
16-03-16 11:00,737,8,4,62,27,3,0,0,0
17-03-16 11:00,857,10,7,50,23,2,0,0,0
18-03-16 11:00,795,6,3,81,13,3,0,0,0
19-03-16 11:00,1287,8,5,71,18,3,0,1,0
20-03-16 11:00,1256,8.5,6.5,62,14,3,0,1,0
21-03-16 11:00,853,11,11,54,16,2,0,0,0
22-03-16 11:00,1012,11.5,11.5,48.5,6,2,0,0,0
23-03-16 11:00,916,10,9,60,8,3,0,0,0
24-03-16 11:00,852,10.5,9.5,69,19.5,2,0,0,0
25-03-16 11:00,1722,12,12,49,15,2,1,0,0
26-03-16 11:00,1131,12,12,82,30.5,3,0,1,0
27-03-16 11:00,687,9,5,76,37,3,0,1,0
28-03-16 11:00,615,10.5,8.5,58,37,2,1,0,0
29-03-16 11:00,797,10.5,9,52,26,2,0,0,0
30-03-16 11:00,880,10.5,9,60,24,2,0,0,0
31-03-16 11:00,967,10,8,56,16,2,0,0,0
01-04-16 11:00,1035,11.5,11.5,48.5,17,1,0,0,0
02-04-16 11:00,2067,13.5,13.5,44,20,2,0,1,0
03-04-16 11:00,2018,12.5,12.5,65,14,3,0,1,0
04-04-16 11:00,841,12.5,12.5,67.5,20.5,2,0,0,0
05-04-16 11:00,935,13,13,61,18,2,0,0,0
06-04-16 11:00,816,12.5,12.5,63,26,2,0,0,0
07-04-16 11:00,682,8.5,4.5,68.5,29,7,0,0,0
08-04-16 11:00,947,11.5,11.5,67,10,3,0,0,0
09-04-16 11:00,1367,10.5,9.5,60.5,17,3,0,1,0
10-04-16 11:00,1961,11.5,11.5,45.5,22,1,0,1,0
11-04-16 11:00,846,14,14,65,19.5,2,0,0,0
12-04-16 11:00,926,14.5,14.5,49.5,15,1,0,0,0
13-04-16 11:00,1001,15,15,45,6.5,2,0,0,0
14-04-16 11:00,965,15,15,51,7.5,1,0,0,0
15-04-16 11:00,806,13,13,72,6,2,0,0,0
16-04-16 11:00,1171,6,3,81,17,3,0,1,0
17-04-16 11:00,2015,8.5,6.5,51.5,13,2,0,1,0
18-04-16 11:00,796,10.5,9,58,24,3,0,0,0
19-04-16 11:00,948,12.5,12.5,45.5,10,2,0,0,0
20-04-16 11:00,1026,12,12,58,25,2,0,0,0
21-04-16 11:00,1074,13,13,59,31,1,0,0,0
22-04-16 11:00,999,10.5,9,69,27,3,0,0,0
23-04-16 11:00,1574,8,5,62,22,2,0,1,0
24-04-16 11:00,1528,8,5,53,17,2,0,1,0
25-04-16 11:00,775,10,7,67,23,7,0,0,0
26-04-16 11:00,920,8,4,50,26,7,0,0,0
27-04-16 11:00,842,8,5,48,19.5,2,0,0,0
28-04-16 11:00,1030,9.5,7,41.5,17,2,0,0,0
29-04-16 11:00,1051,10.5,8.5,45,33,2,0,0,0
30-04-16 11:00,1858,11,11,41,17,1,0,1,0
01-05-16 11:00,1884,13.5,13.5,41.5,14,2,0,1,0
02-05-16 11:00,1434,14,14,77,22,3,1,0,0
03-05-16 11:00,1028,13.5,13.5,42.5,14,2,0,0,0
04-05-16 11:00,1208,16,16,40.5,15,2,0,0,0
05-05-16 11:00,1287,18,18,35.5,16,1,0,0,0
06-05-16 11:00,1458,18.5,18.5,52.5,15,1,0,0,0
07-05-16 11:00,3027,21.5,21.5,55,12,1,0,1,0
08-05-16 11:00,2899,23.5,23.5,44,19,1,0,1,0
09-05-16 11:00,1177,22,21.5,48.5,19.5,1,0,0,0
10-05-16 11:00,345,16,16,94,21,7,0,0,0
11-05-16 11:00,378,15.5,15.5,97,7.5,7,0,0,0
12-05-16 11:00,1127,20.5,20.5,58.5,20,2,0,0,0
13-05-16 11:00,1307,16.5,16.5,66,19.5,2,0,0,0
